time,text,user_id
2013-12-31 23:10:08,"['rt', 'AT_USER', 'summary', 'of', ""yesterday's"", 'webcast', 'featuring', '$', 'aapl', '$', 'wynn', '$', 'goog', '$', 'lgf', 'tradereducation', 'options', 'hedgingstrategies', '-', '-', 'URL']",1864753100
2014-01-01 01:18:36,"['rt', 'AT_USER', 'summary', 'of', ""yesterday's"", 'webcast', 'featuring', '$', 'aapl', '$', 'wynn', '$', 'goog', '$', 'lgf', 'tradereducation', 'options', 'hedgingstrategies', '-', '-', 'URL']",1937591882
2014-01-01 01:52:31,"['iphone', 'users', 'are', 'more', 'intelligent', 'than', 'samsung', ',', 'blackberry', 'and', 'htc', 'owners', ',', '$', 'aapl', '$', 'bbry', ',', 'URL']",23954327
2014-01-01 03:29:29,"['rt', 'AT_USER', 'summary', 'of', ""yesterday's"", 'webcast', 'featuring', '$', 'aapl', '$', 'wynn', '$', 'goog', '$', 'lgf', 'tradereducation', 'options', 'hedgingstrategies', '-', '-', 'URL']",1933063572
2014-01-01 03:59:03,"['rt', 'AT_USER', 'summary', 'of', ""yesterday's"", 'webcast', 'featuring', '$', 'aapl', '$', 'wynn', '$', 'goog', '$', 'lgf', 'tradereducation', 'options', 'hedgingstrategies', '-', '-', 'URL']",1938270918
2014-01-01 10:52:20,"['2013', 'wrap-up', 'and', 'trading', 'set', 'review', '-', 'part', 'iii', 'URL', '$', 'aapl', 'apple', '$', 'bp', '$', 'cnw', '$', 'csco', '$', 'csx', '$', 'cvx', '$', 'goog', '$', 'hpq', '$', 'ibm', '$', 'intc', '$', 'ngg']",23059499
2014-01-01 15:01:12,"['apple', 'screwed', 'up', 'big', 'time', 'URL', '$', 'amzn', '$', 'aapl']",23669783
2014-01-01 18:08:47,"['itv', 'will', 'boost', 'apple', 'URL', '$', 'aapl', 'apple']",23059499
2014-01-01 23:17:48,"['big', ""tuna's"", 'stocks', '-', '$', 'aapl', 'daily', 'chart', '~', 'range', 'is', 'getting', 'URL']",324536058
2014-01-02 04:31:32,"['rt', 'AT_USER', ""here's"", 'how', 'apple', 'could', 'be', 'making', 'a', 'huge', 'push', 'into', 'healthcare', '-->', 'URL', '$', 'aapl']",1653399757
2014-01-02 06:12:18,"['$', 'aapl', 'cleaning', 'the', 'mobile', 'germ', 'warehouse', 'URL']",1849605206
2014-01-02 06:18:33,"['$', 'aapl', 'kara', 'swisher', 'and', 'walt', 'mossberg', 'launch', 're', '/', 'code', 'URL']",1849605206
2014-01-02 11:15:21,"['$', 'aapl', '-', 'chinas', 'xiaomi', 'says', 'to', 'more', 'than', 'double', 'smartphone', 'sales', 'in', '2014', '->', 'URL', 'stock', 'stocks', 'stockaction']",153395860
2014-01-02 13:23:05,"['$', 'aapl', 'the', 'zacks', 'analyst', 'blog', 'highlights', ':', 'apple', ',', 'nokia', ',', 'URL', 'microsoft', 'and', 'solarwinds', 'URL']",1934537768
2014-01-02 13:54:15,"['$', 'aapl', ""let's"", 'not', 'let', 'the', 'wf', 'downgrade', 'overshadow', ""cantor's"", '2014', 'top', 'large', 'cap', 'pick', 'with', 'a', '$', '777', 'price', 'target', '.']",12114462
2014-01-02 13:56:57,"['will', '2014', 'be', ""apple's"", '""', 'year', 'of', 'innovation', '""', '(', 'URL', 'or', 'year', 'of', 'gross-margin', 'pressure', '(', 'URL', '$', 'aapl']",271143276
2014-01-02 14:02:05,"['$', 'aapl', '-', 'pre-market', ':', 'apple', 'downgraded', 'on', 'margin', 'concerns', ';', 'stocks', 'to', 'start', '2014', '...', '->', 'URL', 'stock', 'stocks', 'stockaction']",2180886595
2014-01-02 14:16:23,"['thursday', 'headlines', 'include', 'news', 'on', '$', 'cpb', ',', '$', 'nyt', ',', '$', 'aapl', ',', '$', 'wmt', 'and', '$', 'nflx', 'URL']",830065705
2014-01-02 14:30:52,"['rt', 'AT_USER', 'apple', 'slips', ',', 'urban', 'outfitters', 'up', 'on', 'analyst', 'call', 'URL', '$', 'aapl']",25692560
2014-01-02 14:53:28,"['$', 'aapl', 'how', 'is', 'tim', 'cook', 'doing', 'taking', 'over', 'from', 'the', 'legendary', 'steve', 'jobs', '?', 'URL']",1934537768
2014-01-02 14:53:31,"['this', 'weeks', '$', 'aapl', '550', 'puts', 'are', 'already', 'up', 'a', 'dollar', 'today', '.']",548791763
2014-01-02 15:12:40,"['rt', 'AT_USER', 'apple', 'gained', '8', '%', 'in', '2013', 'vs', 's', '&', ""p's"", '30', '%', 'but', ""don't"", 'cry', 'for', '$', 'aapl', 'investors', '.', 'at', 'least', 'not', 'the', 'long', 'term', 'ones', '.', 'URL']",85837311
2014-01-02 15:28:15,"['rt', 'AT_USER', 'our', 'top', '3', 'trade', 'ideas', 'for', '2014', 'and', 'two', '$', '1,000', 'futures', 'wins', 'already', 'in', 'the', 'bank', '$', 'gld', '$', 'uso', '$', 'aapl', '-', '-', 'URL']",1951070833
2014-01-02 15:45:02,"['$', 'aapl', '-', 'wall', 'st', '.', 'kicks', 'off', 'new', 'year', 'on', 'lower', 'note', '->', 'URL', 'stock', 'stocks', 'stockaction']",153395860
2014-01-02 16:06:33,"['rt', 'AT_USER', 'our', 'top', '3', 'trade', 'ideas', 'for', '2014', 'and', 'two', '$', '1,000', 'futures', 'wins', 'already', 'in', 'the', 'bank', '$', 'gld', '$', 'uso', '$', 'aapl', '-', '-', 'URL']",2183958252
2014-01-02 16:24:17,"['$', 'aapl', 'us', 'stocks-wall', 'st', 'kicks', 'off', 'new', 'year', 'on', 'lower', 'note', 'URL']",1604673104
2014-01-02 16:50:07,"['rt', 'AT_USER', 'our', 'top', '3', 'trade', 'ideas', 'for', '2014', 'and', 'two', '$', '1,000', 'futures', 'wins', 'already', 'in', 'the', 'bank', '$', 'gld', '$', 'uso', '$', 'aapl', '-', '-', 'URL']",1939687754
2014-01-02 16:52:48,"['AT_USER', '$', 'aapl', 'having', 'breathing', 'difficulties']",915436742
2014-01-02 17:02:11,"['emylers', ':', ""cheeky's"", 'board', '!', ':', '$', 'aapl', 'up', 'to', 'date', 'company', 'activities', 'and', 'other', 'impo', 'URL']",2197099980
2014-01-02 17:06:45,"['rt', 'AT_USER', 'our', 'top', '3', 'trade', 'ideas', 'for', '2014', 'and', 'two', '$', '1,000', 'futures', 'wins', 'already', 'in', 'the', 'bank', '$', 'gld', '$', 'uso', '$', 'aapl', '-', '-', 'URL']",2207836508
2014-01-02 17:54:54,"['what', 'are', 'your', 'top', 'picks', 'for', 'q1', '2014', '?', 'here', 'are', 'mine', ':', '$', 'aapl', '$', 'cree', '$', 'fb', '$', 'cldx', '$', 'sne']",24312698
2014-01-02 18:38:57,"['new', 'education', ':', 'supply', '/', 'demand', 'zones', ',', 'accumulation', '/', 'distribution', ',', '&', 'price', 'patterns', 'URL', '$', 'spy', '$', 'qqq', '$', 'iwm', '$', 'aapl', '$', 'twtr', '$', 'study']",470506640
2014-01-02 19:23:00,"['rt', 'AT_USER', 'our', 'top', '3', 'trade', 'ideas', 'for', '2014', 'and', 'two', '$', '1,000', 'futures', 'wins', 'already', 'in', 'the', 'bank', '$', 'gld', '$', 'uso', '$', 'aapl', '-', '-', 'URL']",2200941410
2014-01-02 19:52:15,"['rt', 'AT_USER', 'our', 'top', '3', 'trade', 'ideas', 'for', '2014', 'and', 'two', '$', '1,000', 'futures', 'wins', 'already', 'in', 'the', 'bank', '$', 'gld', '$', 'uso', '$', 'aapl', '-', '-', 'URL']",1966889118
2014-01-02 20:29:42,"['rt', 'AT_USER', 'our', 'top', '3', 'trade', 'ideas', 'for', '2014', 'and', 'two', '$', '1,000', 'futures', 'wins', 'already', 'in', 'the', 'bank', '$', 'gld', '$', 'uso', '$', 'aapl', '-', '-', 'URL']",1964840965
2014-01-02 20:36:37,"['i', 'bought', 'a', 'new', 'tv', 'this', 'year', '.', 'would', 'probably', 'have', 'been', 'a', '$', 'aapl', 'tv', 'if', 'they', 'made', 'one', ',', 'competition', ""didn't"", 'seem', 'to', 'be', 'very', 'strong', '.']",348194307
