time,text,user_id
2014-01-01 09:47:20,"['warning', 'bells', 'are', 'sounding', 'ever', 'louder', 'for', ""facebook's"", 'long-term', 'future', 'URL', '$', 'twtr', '$', 'fb']",23059499
2014-01-01 20:22:33,"['$', 'fb', 'is', 'facebook', 'inc', '(', 'nasdaq', ':', 'fb', ')', 'becoming', 'an', 'african-asian', 'company', '?', 'URL']",1849605206
2014-01-01 20:25:04,"['$', 'fb', ""google's"", 'biggest', 'threat', 'in', '2014', ':', 'facebook', 'and', 'twitter', 'URL']",1728756842
2014-01-02 17:54:54,"['what', 'are', 'your', 'top', 'picks', 'for', 'q1', '2014', '?', 'here', 'are', 'mine', ':', '$', 'aapl', '$', 'cree', '$', 'fb', '$', 'cldx', '$', 'sne']",24312698
2014-01-02 17:57:33,"['teenagers', 'migrate', 'from', 'facebook', 'as', 'parents', 'send', 'them', 'friend', 'requests', '|', '|', 'the', 'guardian', 'URL', '$', 'fb', '$', 'spy']",766003172
2014-01-02 21:40:26,"['fb', '54.78', '$', 'fb', 'facebook', 'URL']",759299599
2014-01-03 04:49:33,"['$', 'fb', 'can', 'snapchat', 'recover', 'from', 'hack', 'attack', '?', 'URL']",1923869994
2014-01-03 09:21:17,"['facebook', 'inc', ':', 'facebook', 'faces', 'lawsuit', 'for', 'allegedly', 'scanning', 'private', 'messages', '$', 'fb', 'URL']",704897486
2014-01-03 12:28:05,"['$', 'fb', 'the', 'zacks', 'analyst', 'blog', 'highlights', ':', 'facebook', ',', 'netflix', ',', 'aol', ',', 'blucora', 'and', '...', 'URL']",1849605206
2014-01-03 12:55:47,"['rt', 'AT_USER', 'facebook', 'is', 'facing', 'a', 'lawsuit', 'over', 'claims', 'it', 'mines', 'private', 'messages', 'for', 'info', 'that', 'is', 'then', 'sold', 'to', 'other', 'companies', '.', '$', 'fb', 'URL']",20205271
2014-01-03 13:19:08,"['$', 'fb', '-', 'u', '.', 's', '.', 'markets', 'close', 'down', ';', 'facebook', 'class-action', 'lawsuit', ';', 'g', '.', 'm', '.', 'and', 'ford', '...', '->', 'URL', 'stock', 'stocks', 'stockaction']",71319651
2014-01-03 16:46:19,"['$', 'fb', '[', 'video', ']', 'facebook', 'sued', 'over', 'privacy', ':', 'bloomberg', 'west', '(', '01/02', ')', 'URL']",1728756842
2014-01-03 17:48:59,"['$', 'fb', 'could', 'not', 'break', 'down', 'or', 'cross', 'under', '20', 'ema', '.', 'bullish', ',', 'watch', 'for', 'ramp', 'into', 'close', '.']",339936505
2014-01-03 20:12:12,"['rt', 'AT_USER', 'here', 'is', 'a', 'quick', 'snapshot', 'we', 'did', 'today', 'of', '$', 'fb', 'vs', '$', 'twtr', 'at', 'a', '$', '50b', 'market', 'cap', '...', 'URL']",2948211
2014-01-04 15:00:38,"['rosner', ':', '$', 'fb', 'overall', 'average', ':', '56', '%', 'buy', '.', '$', 'cmcsa', '$', 'nvda', '$', 'msft', 'URL']",1854900966
2014-01-04 17:32:43,"['majors', 'that', 'will', 'make', 'you', 'rich', 'URL', 'finance', '$', 'fb', '$', 'twitter', 'education']",1092968034
2014-01-04 19:25:11,"['majors', 'that', 'will', 'make', 'you', 'rich', 'URL', 'finance', '$', 'fb', '$', 'twitter', 'education']",2276517259
2014-01-04 20:27:27,"['rt', 'AT_USER', 'institutional', 'buying', 'on', 'weakness', '(', 'fri', '):', '$', 'spy', '$', 'fb', '$', 'htz', '$', 'ups', '$', 'ebay', 'URL']",874011066
2014-01-05 07:36:05,"['facebook', 'inc', ':', 'facebook', ""'"", 'is', 'uncool', ""'"", 'now', ""i've"", 'joined', 'in', '$', 'fb', 'URL']",704897486
2014-01-05 11:44:06,"['majors', 'that', 'will', 'make', 'you', 'rich', 'URL', 'finance', '$', 'fb', '$', 'twitter', 'education']",115327773
2014-01-05 16:58:34,"['best-paying', 'jobs', 'for', 'women', 'URL', 'finance', 'education', '$', 'fb', '$', 'twtr']",1626169562
2014-01-05 19:13:07,"['rt', 'AT_USER', 'here', 'are', 'the', '100', 'most', 'popular', 'and', 'most', 'trending', 'stocks', 'of', 'the', 'last', 'year', 'URL', '$', 'spy', '$', 'fb', '$', 'aapl']",1600312634
2014-01-05 19:34:16,"['this', 'tiny', 'device', 'brings', 'exercising', 'to', 'planes', ',', 'couches', '$', 'fb', 'facebook', 'URL']",759299599
2014-01-05 20:29:24,"['best', 'trades', 'of', '2013', ':', '$', '400,000', 'profit', 'URL', 'on', '$', 'visn', 'by', 'URL', 'whose', 'profit', 'chart', 'beats', '$', 'spy', '$', 'dia', '$', 'qqq', '$', 'fb']",138404716
