time,text,user_id
2013-12-31 23:35:06,"['well', 'done', 'ucla', '!', '10', 'wins', '!', 'won', 'a', 'bowl', 'game', '!', 'beat', '$', 'c', '!']",855081
2014-01-02 13:56:52,"['$', 'c', 'upgrades', '$', 'bac', 'to', '$', '19', 'from', '$', '16', '..', 'jpm', 'p', '/', 't', 'raised', 'to', '$', '72', 'from', '$', '66', 'URL']",166569708
2014-01-02 21:15:44,"['rt', 'AT_USER', 'happy', 'birthday', 'p', '$', 'c', '!', '!', 'may', 'a', 'billion', 'dime', 'groupies', 'come', 'your', 'way', '.', 'looking', 'forward', 'to', 'the', 'mixtape', '!']",297765515
2014-01-03 00:15:38,"['AT_USER', '""', 'AT_USER', 'road', 'trip', '..', '""', 'squad', '""', '!', '!', '!', '!', '!', '!', 'db', 'f', '$', 'c']",2181671243
2014-01-03 02:49:01,"['AT_USER', 'AT_USER', '$', 'bac', '$', 'c', '$', 'gs', 'bearstearns', '$', 'jpm', '$', 'lehman', 'countrywide', 'etc', 'packed', 'the', 'subprime', 'loans', '&', 'sold', 'as', 'securities']",915436742
2014-01-03 15:07:37,"['$', 'gale', 'hit', 'my', 'list', 'a', 'few', 'days', 'ago', '$', 'tmus', '$', 'c', '$', 'fcx', '$', 'hk', '$', 'aa', 'URL']",2181390564
2014-01-03 15:27:28,"['AT_USER', '$', 'c', 'popping', 'today']",1219679107
2014-01-03 15:48:29,"['$', 'cndo', 'current', 'price', '$', 'cndo', 'most', 'recent', 'stock', 'chart', 'and', 'technical', 'analysis', '.', '$', 'c', '$', 'nuan', '$', 'aks', '$', 'hpq', '$', 'wlt', '$', 'amat', 'http', 'URL']",2181334776
2014-01-03 16:17:58,"['financials', 'are', 'looking', 'very', 'strong', '$', 'xlf', '$', 'bac', '$', 'c', '$', 'jpm', '(', 'long', ')']",627580581
2014-01-04 04:53:19,"['rt', 'AT_USER', 'watch', 'what', 'you', 'say', 'to', 'me', '“', 'AT_USER', 'ti', '&', 'p', '$', 'c', ',', 'limelight', 'rt', 'AT_USER', 'all', 'she', 'wrote', 'w', '/', 'eminem', ',', 'asap', 'rt', 'AT_USER', 'f', '…']",24238476
2014-01-04 19:12:17,"['rt', 'AT_USER', '$', 'c', 'long', 'setup', ',', 'breakout', 'over', '53.68', 'URL']",19217352
2014-01-04 20:58:18,"['g', '$', 'c', '+', 'gta', 'v', '=', 'win']",1402112450
2014-01-05 17:31:32,"['rt', 'AT_USER', 'gameday', '!', 'AT_USER', 'takes', 'on', 'u', '$', 'c', 'today', 'in', 'pauley', 'at', '12pm', '.', 'the', 'game', 'will', 'be', 'televised', 'nationally', 'on', 'fs1', '.', 'lets', 'get', 'this', 'w', '!', 'be', '…']",87262922
2014-01-05 18:40:31,"['beat', '$', 'c']",2277902456
2014-01-05 19:58:49,"['r', '$', 'c', 'til', ""i'm"", '6ft', 'deep']",63397374
