time,text,user_id
2014-01-01 15:01:12,"['apple', 'screwed', 'up', 'big', 'time', 'URL', '$', 'amzn', '$', 'aapl']",23669783
2014-01-02 04:26:15,"['rt', 'AT_USER', 'several', 'incredible', 'novels', 'to', 'help', 'you', 'to', 'turbo-charge', 'your', 'kindle', '!', 'URL', '$', 'amzn', 'bestsellers', 'books', '(', 'vi', '…']",1651745263
2014-01-02 14:59:42,"['$', 'amzn', 'is', 'getting', 'on', 'my', 'nerves', '.', 'so', 'much', 'for', 'that', '400']",1554587370
2014-01-03 09:42:23,"['the', 'first', 'employees', 'at', 'google', ',', 'amazon', 'and', 'subway', 'share', 'stories', 'of', 'the', 'companies', ""'"", 'early', 'days', ':', 'URL', '$', 'goog', '$', 'amzn']",2270546767
2014-01-03 21:36:50,"['rbc', 'top', '3', 'internet', 'longs', 'for', '2014', ':', '$', 'goog', '(', 'best', 'play', 'on', 'online', 'advertising', ');', '$', 'amzn', '(', 'best', 'play', 'on', 'online', 'retail', ');', '$', 'ebay', '(', 'poised', 'for', 'rebound', ')']",468703129
2014-01-04 23:25:18,"['$', 'amzn', 'amazons', 'bezos', 'rescued', 'by', 'ecuador', 'navy', 'due', 'to', 'kidney', 'stone', '-', 'report', 'URL']",1849605206
2014-01-05 03:07:18,"['$', 'amzn', 'amazons', 'bezos', 'airlifted', 'off', 'galapagos', 'in', 'health', 'scare', 'URL']",1849605206
2014-01-05 07:31:18,"['$', 'amzn', 'amazons', 'bezos', 'rescued', 'by', 'ecuador', 'navy', 'due', 'to', 'kidney', 'stone', ':', 'report', 'URL']",1923869994
2014-01-05 08:05:11,"['bezos', 'airlifted', 'from', 'cruise', 'after', 'kidney', 'stone', 'attack', 'URL', '$', 'amzn']",348642818
2014-01-05 20:31:46,"['AT_USER', 'sunday', 'links', ':', 'reflexive', 'buybacks', ',', 'economic', 'optimism', '&', 'short', 'vs', 'long-term', 'thinking', 'URL', '$', 'amzn', '$', 'goog', '$', 'fb']",466333756
2014-01-06 13:35:25,"['amazon', 'tax', 'expands', 'to', '3', 'more', 'states', '-', 'msn', 'money', 'URL', 'via', 'AT_USER', '$', 'amzn']",331787759
2014-01-06 16:22:07,"['$', 'amzn', 'wall', 'street', 'breakfast', ':', 'must-know', 'news', '[', 'URL', 'inc', '.', ',', 'jpmorgan', 'chase', '...', 'URL']",1923869994
2014-01-06 16:42:55,"['rt', 'AT_USER', '9', 'bar', 'charts', ':', 'apple', 'vs', '.', 'amazon', 'vs', '.', 'google', 'URL', '$', 'amzn', '$', 'goog', 'only', 'market', 'sentiment', 'killing', '$', 'aapl', 'ceo']",518510611
2014-01-07 00:41:04,"['if', '$', 'amzn', 'starts', 'accepting', 'bitcoin', ',', 'bitcoin', 'will', 'go', 'to', '$', '2000', 'overnight', '.']",1138658689
