time,text,user_id
2014-01-01 01:09:23,"['rt', 'AT_USER', '¡', 'dale', 'rt', 'y', 'sumate', 'a', 'la', 'cadena', 'directvdeseos', '!', 'donaremos', 'u', '$', 'd', '25.000', 'para', 'AT_USER', '¿', 'nos', 'ayudas', '?']",411174596
2014-01-01 21:57:48,"['rt', 'AT_USER', 'quiero', 'que', 'echegaray', 'me', 'explique', 'xq', 'el', 'paga', 'solo', 'x', 'una', 'cena', 'el', 'mismo', 'valor', 'en', 'u', '$', 'd', 'que', 'a', 'mi', 'me', 'autorizaron', 'comprar', 'para', 'un', '…']",123241039
2014-01-02 16:50:03,"['rt', 'AT_USER', 'venezuela', 'sin', 'medicamentos', 'para', 'el', 'cáncer', 'en', 'su', 'mayoría', 'niños', 'y', 'maduro', 'se', 'compra', 'nuevo', 'avión', 'embraer', '190', 'tropa', 'u', '$', 'd', '80', '…']",215972328
2014-01-03 05:07:22,"['なんて', '？', '""', 'AT_USER', '$', 'bee', '5', '$', '%', '0', '%', 'k', '!', '<', '%', 't', '!', 'j', ':8', '!', '&', '%', '^', '%', '$', '%', '/', '$', 'k', '$', 'v', '$', 'd', '(', 'b', '$', 'b', '$', '1', '$', 'fa0', ';', 'u', '$', ',', '7g', '$', '1', '$', '?', 'AT_USER', 'japan', '13/14', '-', '山崎洋一郎の']",607221504
2014-01-03 13:58:34,"['rt', 'AT_USER', 'subasta', 'de', 'sicad', 'fue', 'de', 'u', '$', 'd', '24,3', 'millones', 'no', 'hay', 'mas']",1161682729
2014-01-03 14:17:51,"['rt', 'AT_USER', 'venezuela', 'sin', 'medicamentos', 'para', 'el', 'cáncer', 'en', 'su', 'mayoría', 'niños', 'y', 'maduro', 'se', 'compra', 'nuevo', 'avión', 'embraer', '190', 'tropa', 'u', '$', 'd', '80', '…']",1029831991
2014-01-03 16:24:46,"['rt', 'AT_USER', 'el', 'supuesto', 'préstamo', 'de', 'u', '$', 'd', '5,000', 'millones', 'de', 'china', 'es', 'una', 'mentira', 'que', 'no', 'es', 'verdad', '...', 'ellos', 'no', 'prestan', 'en', 'efectivo', ',', 'en', 'es', '…']",1342329768
2014-01-03 23:53:08,"['rt', 'AT_USER', 'venezuela', 'sin', 'medicamentos', 'para', 'el', 'cáncer', 'en', 'su', 'mayoría', 'niños', 'y', 'maduro', 'se', 'compra', 'nuevo', 'avión', 'embraer', '190', 'tropa', 'u', '$', 'd', '80', '…']",215282343
2014-01-04 02:44:42,"['rt', 'AT_USER', 'agarrènse', 'de', 'la', 'manos', ',', 'cae', 'precio', 'del', 'crudo', 'en', 'u', '$', 'd', '6.00', '.', 'esta', 'a', '$', '94.10']",238770599
2014-01-04 06:40:02,"['rt', 'AT_USER', 'fuck', '$', 'wag', 'drop', 'l', '$', 'd', '.']",550644605
2014-01-04 23:42:45,"['rt', 'AT_USER', 'el', 'papa', 'francisco', 'donó', 'u', '$', 'd', '5', 'millones', 'para', 'cubrir', 'deudas', 'de', 'las', 'jornadas', 'de', 'la', 'juventud', 'en', 'río', 'URL']",301182897
2014-01-05 05:07:43,"['rt', 'AT_USER', '""', 'AT_USER', 'venezuela', 'sin', 'medicamentos', 'para', 'cáncer', 'en', 'su', 'mayoría', 'niños', 'y', 'maduro', 'se', 'compra', 'nuevo', 'avión', 'embraer', 'u', '$', 'd', '80', '…']",43457975
2014-01-06 05:23:29,"['i', 'have', 'to', 'make', 'decision', 'i', ""don't"", 'have', 'time', 'for', 'this', 'shit', '.', 'lol', 'need', 'a', 'publicist', 'and', 'a', 'designer', 'watch', 'me', 'kill', 'it', 'c', '$', 'd']",581573588
2014-01-06 23:45:30,"['rt', 'AT_USER', 'sigue', 'cayendo', 'precio', 'del', 'crudo', ',', 'wti', 'u', '$', 'd', '93.43']",155957218
2014-01-07 06:48:17,"['☛', '*', '*', '*', 'pindi', 'express', '*', '*', '*', '☛', '*', '*', '*', 'u', '$', 'd', '-', 'reseller', '*', '*', '*', '☛', '*', '*', '*', 'itel', 'mobile', 'dialer', '☛', '*', '*', '*', 'mosip', '...', 'URL']",1242995989
2014-01-07 08:51:35,"['☛', '*', '*', '*', 'pindi', 'express', '*', '*', '*', '☛', '*', '*', '*', 'u', '$', 'd', '-', 'reseller', '*', '*', '*', '☛', '*', '*', '*', 'itel', 'mobile', 'dialer', '☛', '*', '*', '*', 'mosip', '...', 'URL']",1242995989
2014-01-07 23:08:03,"['¡', 'ndu', '$', 't', '®', '¥', 't', '€', 'u', '$', 'dAT_USER', 'all', 'day', '/', 'all', 'night', 'at', 'rockbar', 'inc', '.', 'come', 'in', 'for', 'a', 'drink', 'and', 'say', 'hi', '!', '(', 'at', 'AT_USER', 'URL']",770859552
2014-01-09 01:04:58,"['rt', 'AT_USER', 'venezuela', 'sin', 'medicamentos', 'para', 'el', 'cáncer', 'en', 'su', 'mayoría', 'niños', 'y', 'maduro', 'se', 'compra', 'nuevo', 'avión', 'embraer', '190', 'tropa', 'u', '$', 'd', '80', '…']",1618948386
